datum,temperatura,leto,mesec
2023-10-01,17.0,2023,10
2023-10-02,17.4,2023,10
2023-10-03,18.4,2023,10
2023-10-04,16.7,2023,10
2023-10-05,15.2,2023,10
2023-10-06,15.4,2023,10
2023-10-07,15.5,2023,10
2023-10-08,18.8,2023,10
2023-10-09,15.0,2023,10
2023-10-10,17.5,2023,10
2023-10-11,16.5,2023,10
2023-10-12,17.7,2023,10
2023-10-13,18.5,2023,10
2023-10-14,19.3,2023,10
2023-10-15,12.0,2023,10
2023-10-16,8.0,2023,10
2023-10-17,7.8,2023,10
2023-10-18,9.2,2023,10
2023-10-19,13.9,2023,10
2023-10-20,18.9,2023,10
2023-10-21,17.1,2023,10
2023-10-22,15.7,2023,10
2023-10-23,14.1,2023,10
2023-10-24,16.1,2023,10
2023-10-25,15.4,2023,10
2023-10-26,15.2,2023,10
2023-10-27,15.4,2023,10
2023-10-28,12.6,2023,10
2023-10-29,14.1,2023,10
2023-10-30,17.2,2023,10
2023-10-31,14.8,2023,10
