datum,temperatura,leto,mesec
2011-06-01,18.8,2011,6
2011-06-02,19.4,2011,6
2011-06-03,19.1,2011,6
2011-06-04,19.8,2011,6
2011-06-05,19.7,2011,6
2011-06-06,19.8,2011,6
2011-06-07,19.6,2011,6
2011-06-08,19.0,2011,6
2011-06-09,17.6,2011,6
2011-06-10,17.8,2011,6
2011-06-11,19.7,2011,6
2011-06-12,19.2,2011,6
2011-06-13,18.9,2011,6
2011-06-14,19.0,2011,6
2011-06-15,20.1,2011,6
2011-06-16,21.9,2011,6
2011-06-17,21.7,2011,6
2011-06-18,22.2,2011,6
2011-06-19,15.9,2011,6
2011-06-20,17.6,2011,6
2011-06-21,21.0,2011,6
2011-06-22,22.5,2011,6
2011-06-23,22.5,2011,6
2011-06-24,18.3,2011,6
2011-06-25,17.9,2011,6
2011-06-26,18.5,2011,6
2011-06-27,20.7,2011,6
2011-06-28,21.7,2011,6
2011-06-29,23.3,2011,6
2011-06-30,22.0,2011,6
