datum,temperatura,leto,mesec
2002-07-01,19.6,2002,7
2002-07-02,21.9,2002,7
2002-07-03,22.8,2002,7
2002-07-04,19.1,2002,7
2002-07-05,18.5,2002,7
2002-07-06,20.3,2002,7
2002-07-07,19.8,2002,7
2002-07-08,21.6,2002,7
2002-07-09,23.2,2002,7
2002-07-10,24.8,2002,7
2002-07-11,23.5,2002,7
2002-07-12,22.4,2002,7
2002-07-13,22.5,2002,7
2002-07-14,22.2,2002,7
2002-07-15,22.3,2002,7
2002-07-16,22.0,2002,7
2002-07-17,20.9,2002,7
2002-07-18,20.6,2002,7
2002-07-19,20.1,2002,7
2002-07-20,21.3,2002,7
2002-07-21,22.4,2002,7
2002-07-22,19.1,2002,7
2002-07-23,19.5,2002,7
2002-07-24,20.1,2002,7
2002-07-25,18.5,2002,7
2002-07-26,18.1,2002,7
2002-07-27,19.8,2002,7
2002-07-28,21.5,2002,7
2002-07-29,22.1,2002,7
2002-07-30,22.9,2002,7
2002-07-31,21.0,2002,7
