datum,temperatura,leto,mesec
2019-06-01,17.8,2019,6
2019-06-02,19.0,2019,6
2019-06-03,19.8,2019,6
2019-06-04,20.7,2019,6
2019-06-05,20.7,2019,6
2019-06-06,21.0,2019,6
2019-06-07,21.0,2019,6
2019-06-08,22.4,2019,6
2019-06-09,21.5,2019,6
2019-06-10,23.2,2019,6
2019-06-11,23.8,2019,6
2019-06-12,23.1,2019,6
2019-06-13,23.8,2019,6
2019-06-14,23.6,2019,6
2019-06-15,24.0,2019,6
2019-06-16,23.1,2019,6
2019-06-17,20.6,2019,6
2019-06-18,20.3,2019,6
2019-06-19,21.7,2019,6
2019-06-20,22.8,2019,6
2019-06-21,22.2,2019,6
2019-06-22,19.6,2019,6
2019-06-23,19.5,2019,6
2019-06-24,22.0,2019,6
2019-06-25,23.6,2019,6
2019-06-26,25.0,2019,6
2019-06-27,27.0,2019,6
2019-06-28,23.7,2019,6
2019-06-29,21.5,2019,6
2019-06-30,22.7,2019,6
