datum,temperatura,leto,mesec
2005-01-01,1.7,2005,1
2005-01-02,1.5,2005,1
2005-01-03,2.3,2005,1
2005-01-04,2.5,2005,1
2005-01-05,1.8,2005,1
2005-01-06,2.5,2005,1
2005-01-07,2.5,2005,1
2005-01-08,4.5,2005,1
2005-01-09,5.6,2005,1
2005-01-10,3.7,2005,1
2005-01-11,2.7,2005,1
2005-01-12,1.6,2005,1
2005-01-13,0.9,2005,1
2005-01-14,2.3,2005,1
2005-01-15,0.4,2005,1
2005-01-16,0.9,2005,1
2005-01-17,-1.2,2005,1
2005-01-18,-0.5,2005,1
2005-01-19,0.7,2005,1
2005-01-20,0.9,2005,1
2005-01-21,4.1,2005,1
2005-01-22,1.5,2005,1
2005-01-23,1.1,2005,1
2005-01-24,-0.4,2005,1
2005-01-25,-1.3,2005,1
2005-01-26,-2.6,2005,1
2005-01-27,-4.3,2005,1
2005-01-28,-6.0,2005,1
2005-01-29,-5.1,2005,1
2005-01-30,-5.2,2005,1
2005-01-31,-3.1,2005,1
