datum,temperatura,leto,mesec
2024-06-01,16.4,2024,6
2024-06-02,18.7,2024,6
2024-06-03,17.1,2024,6
2024-06-04,18.1,2024,6
2024-06-05,19.2,2024,6
2024-06-06,21.1,2024,6
2024-06-07,21.8,2024,6
2024-06-08,21.8,2024,6
2024-06-09,23.4,2024,6
2024-06-10,21.0,2024,6
2024-06-11,18.1,2024,6
2024-06-12,15.1,2024,6
2024-06-13,14.9,2024,6
2024-06-14,16.6,2024,6
2024-06-15,19.3,2024,6
2024-06-16,20.0,2024,6
2024-06-17,21.2,2024,6
2024-06-18,22.9,2024,6
2024-06-19,24.9,2024,6
2024-06-20,25.1,2024,6
2024-06-21,25.9,2024,6
2024-06-22,23.9,2024,6
2024-06-23,22.1,2024,6
2024-06-24,22.3,2024,6
2024-06-25,21.0,2024,6
2024-06-26,21.2,2024,6
2024-06-27,21.8,2024,6
2024-06-28,24.5,2024,6
2024-06-29,26.2,2024,6
2024-06-30,26.3,2024,6
